"APIVrs: 1.01.03"
"DataVrs: 2021:10:13 22:57:14.023"
"Expression: bacterial infection"
"NStudiesAvail: 392193"
"NStudiesFound: 7653"
"MinRank: 1"
"MaxRank: 1000"
"NStudiesReturned: 1000"
"Field Names: OverallStatus,BriefSummary,Condition,HealthyVolunteers,StudyType,StartDate,CompletionDate,InterventionName,InterventionType,Phase,Gender,MaximumAge,MinimumAge,DesignPrimaryPurpose,DesignInterventionModel,LocationCountry,DesignAllocation,EnrollmentCount,EventGroupDeathsNumAffected,EventGroupSeriousNumAffected"

"Rank","OverallStatus","BriefSummary","Condition","HealthyVolunteers","StudyType","StartDate","CompletionDate","InterventionName","InterventionType","Phase","Gender","MaximumAge","MinimumAge","DesignPrimaryPurpose","DesignInterventionModel","LocationCountry","DesignAllocation","EnrollmentCount","EventGroupDeathsNumAffected","EventGroupSeriousNumAffected"
263,"Recruiting","Burns are one of the common forms of trauma and are a cause of unintentional death and injury. Management of burns becomes complex due to multiple associated complications, for instance, secondary infection of burn wounds is the most common complication associated with burn injuries. Treatment of bacterial infections with antibiotics is becoming more challenging due to the development of multidrug-resistance. Hence, there is a critical need to investigate and establish non-antibiotic approaches to prevent colonization, control growth, and eliminate bacteria from burn wounds. Recent studies have explored the beneficial effects of open-to-air strategies on wound healing. Based on the evidence, the investigators hypothesize that bacterial load in burn wounds will be lowered when treated with an open-to-air strategy compared to the traditional closed wound approach.","Burns|Infection Wound|Bacterial Infections","No","Interventional","November 1, 2020","March 31, 2022","Open-to-air strategy|Traditional closed-wound management","Procedure|Procedure","Not Applicable","All","89 Years","18 Years","Treatment","Parallel Assignment","United States","Randomized","20",,
264,"Completed","The purpose of this study is to determine whether Kedrion IVIG 10% (an immunoglobulin solution) is effective in treating Primary Immunodeficiency (PID).","Primary Immunodeficiency|Agammaglobulinemia|Hypogammaglobulinemia|Antibody Deficiency","No","Interventional","November 12, 2012","August 27, 2014","Kedrion IVIG 10%","Biological","Phase 3","All","70 Years","2 Years","Treatment","Single Group Assignment","United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|Canada|Canada|Canada","N/A","45",,"4"
265,"Completed","Primary Outcome Measures:Incidence density of colonization with MRSA or VRE (number of new colonization events per 1000 patient days at risk) during the intervention phase. Secondary Outcome Measures:The effect of the 2 strategies on the incidence density of colonization with MRSA and VRE individually will be determined and compared descriptively. The effect of the strategies on the cumulative incidence of bacteremia caused by MRSA and VRE will be determined to assess the clinical relevance of the strategy in preventing infection. The trial will evaluate the frequency of hand hygiene and the use of gloves and gowns by healthcare workers to substantiate whether the effect of the intensive control strategy is mediated, as expected, by an increase in the use of gloves and gowns due to an increase in the number of patients cared for using Contact Precautions.","Bacterial Diseases","No","Interventional","March 2005","August 2006","Intensive Control Strategy|Standard Control Strategy","Procedure|Behavioral","Not Applicable","All",,,"Prevention","Parallel Assignment","United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States","Randomized","30000",,
266,"Completed","The purpose of this study is to assess efficacy and safety of Kedrion Immunoglobulin 10% (KIg10) in participants with Primary Immunodeficiency (PID).","Primary Immunodeficiency Disease","No","Interventional","April 30, 2019","December 21, 2020","Kedrion IVIG 10%","Biological","Phase 3","All","70 Years","2 Years","Treatment","Single Group Assignment","United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States","N/A","47",,
267,"Completed","Bloodborne pathogens are infectious bacteria, viruses, or other disease-causing germs carried in blood or other body fluids. These germs include hepatitis B and C viruses and HIV. Surgical and examination gloves are worn by health care workers to reduce the risk of workers catching germs from patients or patients catching germs from workers. The purpose of this study is to further develop polyvinylidene fluoride coatings for use as a protective coating worn underneath the gloves. Some health care workers may have tiny cuts on their hands that need to be protected, and gloves can have defects such as tiny holes that can allow germs to travel through them. The undercoating can add an additional layer of protection under gloves. The coating is applied in liquid form to hands and dries as a film without wrinkling, tearing, lifting, or bubbling. The liquid contains chemicals that fight germs. The coating also provides protection from skin irritation caused by the latex in some gloves.","Bacterial Diseases","Accepts Healthy Volunteers","Interventional","September 2003","August 2005","Underglove coating (skin barrier)","Device","Phase 2","All","72 Years","18 Years","Prevention","Single Group Assignment","United States","Non-Randomized","325",,
268,"Completed","The purpose of the study is to confirm the safety and effectiveness of rabeprazole in the treatment of adult patients with Helicobacter pylori (H. pylori) infection in routine clinical practice.","Helicobacter Infections|Bacterial Infections","No","Interventional","October 2004","February 2006","rabeprazole sodium","Drug","Phase 4","All","60 Years","18 Years","Treatment","Single Group Assignment",,"Non-Randomized","80",,
269,"Completed","This study will determine whether participants who receive V419 (PR5I) at 2, 4, and 11 to 12 months of age have an acceptable response to the vaccine. This study will also determine whether the immune response to V419 is similar to that of participants who received a licensed vaccine control. The primary hypothesis is that participants who receive PR5I at 2, 4, and 11 to 12 months have an acceptable response rate to all PR5I-contained antigens at one month after the Toddler dose of PR5I.","Bacterial Infections|Virus Diseases","Accepts Healthy Volunteers","Interventional","November 23, 2011","October 9, 2013","PR5I|Rotavirus vaccine|Prevenar 13™|INFANRIX™ hexa","Biological|Biological|Biological|Biological","Phase 3","All","89 Days","46 Days","Prevention","Parallel Assignment",,"Randomized","1315","0|0","6|10"
270,"Completed","This study will determine whether participants who receive the vaccine V419 at 2, 3, 4, and 12 months of age have an acceptable immune response to the vaccine. The study will also determine whether the immune response to V419 is similar to that of participants who receive a licensed vaccine control.","Bacterial Infections|Virus Diseases","Accepts Healthy Volunteers","Interventional","May 26, 2011","March 13, 2013","V419|INFANRIX™ hexa|RotaTeq|Prevenar 13|ProQuad™","Biological|Biological|Biological|Biological|Biological","Phase 3","All","74 Days","46 Days","Prevention","Parallel Assignment",,"Randomized","1250","0|0","23|22"
271,"Unknown status","Study hypothesis:||Chronic Obstructive Pulmonary Disease (COPD) patients with chronic bacterial colonization have lower levels of mucins and antimicrobial peptides in their airways","Bacterial Infection in COPD","No","Interventional","June 2012","June 2018","Bronchoscopy","Procedure","Not Applicable","All",,"18 Years","Basic Science","Single Group Assignment","Spain","N/A","45",,
272,"Recruiting","This is a phase I/II trial designed to evaluate bacteriophage therapy in patients with urinary tract infections.","Urinary Tract Infection Bacterial","No","Interventional","December 9, 2020","September 2022","Bacteriophage Therapy","Biological","Phase 1|Phase 2","All",,"18 Years","Treatment","Sequential Assignment","United States","Randomized","156",,
273,"Completed","To evaluate the safety and efficacy of tigecycline in the treatment of selected serious infections caused by VRE. The primary efficacy endpoint will be the clinical response for all subjects.","Gram-Positive Bacterial Infections|Staphylococcus Infections|Vancomycin Resistance|Methicillin Resistance","No","Interventional","October 2003","June 2005","Tigecycline","Drug","Phase 3","All",,"18 Years","Treatment",,,"Randomized","174",,
274,"Completed","This study aims to obtain plasma pharmacokinetic (PK) data and characterize the PK profile of imipenem (IMI), cilastatin (CIL), and relebactam (REL) following administration of a single intravenous (IV) dose of MK-7655A (a fixed ratio combination of imipenem/cilastatin/relebactam), hereafter referred to as IMI/REL.","Suspected or Documented Gram-negative Bacterial Infection","No","Interventional","November 6, 2017","August 11, 2020","IMI/REL FDC","Drug","Phase 1","All","17 Years",,"Treatment","Single Group Assignment","United States|United States|United States|United States|United States|United States|United States|United States|Bulgaria|Bulgaria|Bulgaria|Bulgaria|Bulgaria|Colombia|Colombia|Colombia|Greece|Norway|Norway|Norway|Norway|Poland|Poland|Ukraine|Ukraine|Ukraine|Ukraine|Ukraine|Ukraine|United Kingdom|United Kingdom|United Kingdom|United Kingdom","N/A","47",,
