"APIVrs: 1.01.03"
"DataVrs: 2021:10:13 22:57:14.023"
"Expression: bacterial infection"
"NStudiesAvail: 392193"
"NStudiesFound: 7653"
"MinRank: 1001"
"MaxRank: 2000"
"NStudiesReturned: 1000"
"Field Names: OverallStatus,BriefSummary,Condition,HealthyVolunteers,StudyType,StartDate,CompletionDate,InterventionName,InterventionType,Phase,Gender,MaximumAge,MinimumAge,DesignPrimaryPurpose,DesignInterventionModel,LocationCountry,DesignAllocation,EnrollmentCount,EventGroupDeathsNumAffected,EventGroupSeriousNumAffected"

"Rank","OverallStatus","BriefSummary","Condition","HealthyVolunteers","StudyType","StartDate","CompletionDate","InterventionName","InterventionType","Phase","Gender","MaximumAge","MinimumAge","DesignPrimaryPurpose","DesignInterventionModel","LocationCountry","DesignAllocation","EnrollmentCount","EventGroupDeathsNumAffected","EventGroupSeriousNumAffected"
1589,"Completed","The aim of the study is to evaluate the immunogenicity, safety and reactogenicity of GSK Biologicals' pneumococcal conjugate vaccine GSK1024850A.||Children that are below 6 months at the time of enrolment will also receive the DTPw-HBV/Hib and OPV vaccines.","Infections, Streptococcal","Accepts Healthy Volunteers","Interventional","June 1, 2011","May 23, 2013","GSK1024850A (Synflorix)|Tritanrix-HepB/Hib|Polio Sabin","Biological|Biological|Biological","Phase 3","All","23 Months","8 Weeks","Prevention","Parallel Assignment","Burkina Faso","Non-Randomized","300","1|1|1|0|0|0","3|9|3|4|2|2"
1590,"Completed","The purpose of this trial is to assess the safety, reactogenicity and immunogenicity of GSK Biologicals' pneumococcal conjugate vaccine GSK1024850A when administered either as a booster dose or as a two dose catch-up vaccination in the second year of life to the Nigerian subjects previously enrolled in the primary vaccination study NCT00678301.||This protocol posting deals with objectives & outcome measures of the booster phase. The objectives & outcome measures of the primary phase are presented in a separate protocol posting (NCT number = NCT00678301).","Infections, Streptococcal","Accepts Healthy Volunteers","Interventional","October 4, 2010","February 16, 2011","Pneumococcal vaccine GSK1024850A|InfanrixTM","Biological|Biological","Phase 3","All","21 Months","15 Months","Prevention","Parallel Assignment","Nigeria","Non-Randomized","105",,"1|0"
1591,"Completed","This primary purpose of this study is the evaluation of the immunological persistence following completion of the 3-dose primary vaccination course with either a clinical or a commercial lot of pneumococcal conjugate vaccine GSK1024850A in study NCT00808444. In addition, the study will also assess the safety, reactogenicity and immunogenicity of a fourth dose of pneumococcal conjugate vaccine GSK1024850A (commercial lot) when co-administered with Infanrix-IPV/Hib at 18-21 months of age in children primed in study NCT00808444.||The primary vaccination study was conducted in Malaysia and Singapore. The booster vaccination study will not be performed in Malaysia since the pneumococcal conjugate vaccine GSK1024850A has been registered in September 2009. However, subjects in Malaysia will be offered a booster dose of the commercial pneumococcal conjugate vaccine licensed in Malaysia and Infanrix-IPV/Hib vaccine during the second year of life according to the nationally recommended regimen. Administration of the booster dose will be outside the set-up of a clinical trial. Hence no data will be collected, no blood samples will be taken in Malaysia.","Infections, Streptococcal","Accepts Healthy Volunteers","Interventional","July 12, 2010","February 17, 2011","Pneumococcal vaccine GSK1024850A|Infanrix-IPV/Hib","Biological|Biological","Phase 3","All","21 Months","18 Months","Prevention","Parallel Assignment","Singapore|Singapore|Singapore","Randomized","238",,"0|4"
1592,"Terminated","The purpose of this post-marketing surveillance study is to evaluate the safety of Synflorix™ when administered according to the local Prescribing Information to healthy Filipino infants.","Infections, Streptococcal","Accepts Healthy Volunteers","Observational","May 2010","July 2013","Synflorix™","Biological",,"All","5 Years","6 Weeks",,,"Philippines|Philippines",,"28",,
1593,"Completed","The purpose of this study is to evaluate the immunogenicity, safety and reactogenicity of a booster dose of pneumococcal vaccine GSK1024850A administered either at 9-18 months or 15-18 months of age in children primed in primary study NCT00814710.||This study also aims to assess the persistence of antibodies induced following primary vaccination with pneumococcal vaccine GSK1024850A in primary study NCT00814710 prior to booster vaccination and following vaccination in the present study at approximately 24 months of age.||The study is also designed to evaluate the immunogenicity, safety and reactogenicity of pneumococcal vaccine GSK1024850A when administered as a catch-up vaccination (2+1) in the second year of life in children unprimed with vaccine GSK1024850A in study NCT00814710.","Infections, Streptococcal","Accepts Healthy Volunteers","Interventional","April 2, 2010","August 19, 2011","Pneumococcal vaccine GSK1024850A|Pneumococcal vaccine GSK1024850A","Biological|Biological","Phase 3","All","18 Months","9 Months","Prevention","Parallel Assignment","India|India|India|India","Randomized","282",,"2|0|1"
1594,"Completed","This study will aim to evaluate the immunogenicity, safety and reactogenicity of GlaxoSmithKline Biologicals' 10-valent pneumococcal conjugate vaccine GSK1024850A when co-administered with Japanese DTPa vaccine as a 3-dose primary immunization course in healthy Japanese children at 3, 4 and 5 months of age and as a booster vaccination at 17-19 months of age.","Infections, Streptococcal","Accepts Healthy Volunteers","Interventional","December 8, 2009","September 17, 2011","Pneumococcal vaccine GSK1024850A|DTPa","Biological|Biological","Phase 3","All","118 Days","90 Days","Prevention","Parallel Assignment","Japan|Japan|Japan|Japan|Japan|Japan|Japan|Japan|Japan|Japan|Japan|Japan|Japan|Japan|Japan|Japan","Randomized","360","1|0","28|19"
1595,"Completed","This study will assess the safety, reactogenicity and immunogenicity of different formulations of GSK Biologicals' pneumococcal vaccine 2189242A when administered alone or in combination with the 10-valent pneumococcal conjugate vaccine (GSK1024850A vaccine) as a 2-dose primary vaccination course followed by a booster dose in healthy children aged 12-23 months at the time of first vaccination. Considering that febrile reactions are frequently observed following pneumococcal vaccination, usually co-administered with other routine paediatric vaccines, the primary study objective will focus on evaluating the increase in grade 3 fever (i.e. rectal temperature >40.0°C).","Infections, Streptococcal","Accepts Healthy Volunteers","Interventional","November 24, 2009","March 2, 2011","Pneumococcal vaccine GSK2189242A (formulation 1)|Pneumococcal vaccine GSK2189242A (formulation 2)|Pneumococcal vaccine GSK2189242A combined with pneumococcal vaccine GSK1024850A (formulation 3)|Pneumococcal vaccine GSK2189242A combined with pneumococcal vaccine GSK1024850A (formulation 4)|Pneumococcal vaccine GSK1024850A","Biological|Biological|Biological|Biological|Biological","Phase 2","All","23 Months","12 Months","Prevention","Parallel Assignment","Czechia|Czechia|Czechia|Czechia|Czechia|Czechia|Czechia|Czechia|Czechia|Czechia","Randomized","257","0|0|0|0|0","5|3|5|0|4"
1596,"Completed","The purpose of this trial is to assess the safety, reactogenicity and immunogenicity of GSK Biologicals' pneumococcal conjugate vaccine GSK1024850A when administered either as a booster dose or as a two dose catch-up vaccination in the second year of life to the Malian subjects previously enrolled in the primary vaccination study NCT00678301.||This protocol posting deals with objectives & outcome measures of the booster phase. The objectives & outcome measures of the primary phase are presented in a separate protocol posting (NCT number = NCT00678301).","Infections, Streptococcal","Accepts Healthy Volunteers","Interventional","November 12, 2009","July 26, 2010","Pneumococcal vaccine GSK1024850A","Biological","Phase 3","All","21 Months","15 Months","Prevention","Parallel Assignment","Mali","Non-Randomized","218",,"0|0"
1597,"Completed","The objective of this study is to evaluate the immune memory through the administration of an additional dose of GSK Biologicals' pneumococcal conjugate vaccine GSK1024850A, the antibody persistence and long-term effect on nasopharyngeal carriage of S. pneumoniae and H. influenzae in subjects primed and boosted with GSK Biologicals' pneumococcal conjugate vaccine GSK1024850A in previous primary and booster studies. For subjects that did not receive the investigational vaccine during the primary and booster study, the objective is to evaluate immunogenicity, safety and reactogenicity of a 2-dose catch-up vaccination with GSK Biologicals' pneumococcal conjugate vaccine GSK1024850A.||This protocol posting deals with objectives & outcome measures of the extension phase. The objectives & outcome measures of the primary phase are presented in a separate protocol posting (NCT00370318). The objectives & outcome measures of the booster phase are presented in a separate protocol posting (NCT00496015).","Infections, Streptococcal","Accepts Healthy Volunteers","Interventional","August 10, 2009","October 27, 2010","Pneumococcal vaccine GSK1024850A","Biological","Phase 3","All","44 Months","31 Months","Prevention","Parallel Assignment","Czechia|Czechia|Czechia|Czechia|Czechia|Czechia|Czechia|Czechia|Czechia|Czechia","Non-Randomized","466","0|0|0","0|0|0"
1598,"Completed","The purpose of this study is to evaluate the reactogenicity, safety and immunogenicity of a booster (fourth) dose of pneumococcal vaccine GSK1024850A when co-administered with Hiberix at 12-18 months of age, in children primed with the same vaccines in primary study NCT00680914.","Infections, Streptococcal","Accepts Healthy Volunteers","Interventional","June 11, 2009","January 11, 2010","GSK Biologicals' Synflorix™ (Pneumococcal vaccine GSK1024850A)|Wyeth-Lederle's Prevenar™|GSK Biologicals' Hiberix™","Biological|Biological|Biological","Phase 3","All","18 Months","12 Months","Prevention","Parallel Assignment","Korea, Republic of|Korea, Republic of|Korea, Republic of|Korea, Republic of|Korea, Republic of|Korea, Republic of|Korea, Republic of|Korea, Republic of|Korea, Republic of|Korea, Republic of|Korea, Republic of|Korea, Republic of|Korea, Republic of|Korea, Republic of","Non-Randomized","450",,"8|4"
1599,"Completed","The purpose of this study is to evaluate the safety, reactogenicity and immunogenicity of a booster dose of pneumococcal vaccines (GSK 2189242A) in young adults.||This protocol posting deals with objectives & outcome measures of the booster phase. The objectives & outcome measures of the primary phase are presented in a separate protocol posting (NCT 00707798)","Infections, Streptococcal","Accepts Healthy Volunteers","Interventional","May 18, 2009","August 5, 2009","Pneumococcal vaccine GSK2189242A (formulation 1)|Pneumococcal vaccine GSK2189242A (formulation 2)","Biological|Biological","Phase 2","All","41 Years","18 Years","Prevention","Parallel Assignment","Belgium","Randomized","43","0|0","0|0"
